Temperature,Humidity,WindSpeed,Pressure,Precipitation,CloudCover,DewPoint,SolarRadiation,Visibility,UVIndex,AQI,CO,NO2,SO2,O3,Month,NextDayTemperature,NextDayWeatherCondition
35.16847548217287,47.30853752151089,0.6552160647514715,999.2038489062805,29.285294592960437,71.5068500196331,10.507224089132398,823.7748501479911,5.488077042008832,5,29,1.095905921595946,0.22374721948239915,0.06568960603686731,0.18114009658295455,10,13.673482152794767,Cloudy
22.08763720680521,32.4929898834431,8.40613210070644,1010.7980326832422,25.38536140212108,36.85677246396003,18.69071650992003,935.9462976647327,2.995849139497049,6,220,1.9016986761894628,0.10050849452577833,0.08879766878617297,0.04960909305723677,1,7.856429327088339,Cold
17.189584907081517,71.26833217635954,8.514052565016266,1024.2116728697106,3.7987698459389097,89.2360191035813,7.119120814058807,607.9401971229122,8.450994869907753,7,81,1.087788197009961,0.18320751348706954,0.06957149303414832,0.16006137643045856,8,17.812022095258435,Cloudy
26.94697504612827,68.89291119987037,15.463897549914787,1034.0118369155612,14.185978143932587,12.244807111959066,14.559930878268512,192.91708973750323,1.300530519588016,8,110,0.8538580925156988,0.22648030869573738,0.03210411841377898,0.07112832047029492,11,32.38961980205198,Sunny
10.684060671733954,78.0027933643768,13.306691652873399,1027.2100616135108,18.399456814866895,81.72865821721199,8.955837632880403,863.3391420516242,1.7245126213853958,3,281,0.6841941753065363,0.20012703984833496,0.018142782874837803,0.06553852957733024,3,38.46461889698405,Sunny
15.112478528235911,65.73375690646367,14.662305839788841,1022.113642735985,8.889764078786472,99.15636038298327,8.405656738335114,690.065175039381,1.99820292414466,4,145,0.12138663690920665,0.2989041057973061,0.06781119428864309,0.03792233866368992,9,10.696078823969641,Cloudy
-1.9461480994728149,36.43692648361028,0.9316436800373395,1002.4981198137449,1.388752756032774,1.884258788529003,7.979320943267808,815.6880209541949,9.339419940346271,10,2,0.6834699097693632,0.24230906858493795,0.04583382541355245,0.18153249186494974,12,40.38583583153221,Sunny
2.204117338129393,80.05419332827685,16.16350506735007,1019.2387548721586,5.101657170804663,53.85260666210995,15.31152851659874,684.2688419459688,7.038755408220021,1,227,1.0608151336003655,0.28761952325293383,0.06387702848292481,0.0943814136124729,12,24.902532945415395,Cloudy
22.292020738145542,41.38991819160664,0.7560325494395204,1005.7007696227603,39.69558521701616,16.847371587302007,8.077277629271327,656.2027048290701,5.654654044400075,8,94,0.11545935248996864,0.14983647735051062,0.05075316913663218,0.12934461117671178,8,23.588153223100687,Rainy
8.371456810586919,50.516661855755295,17.92201148308545,1028.3388311811013,2.010717389215549,80.3910250544293,9.043619932204587,395.92427863132133,3.9062213764436278,4,14,1.3509551806487279,0.1565091082942242,0.06245516219499028,0.13499015284566682,12,20.44297929714198,Cloudy
5.798447036351316,39.663369812630414,17.842521356314055,1002.6674019125899,37.24125712852398,36.75236782580738,5.957927768099211,941.5093759006035,8.808411970581705,1,47,0.5446203733891887,0.12854894906536285,0.0506862554207201,0.052087889108771324,6,11.993060372893705,Rainy
19.957768175510278,72.50917237703737,4.484611357690637,994.319659534787,41.97997801210363,44.774635589994574,9.944950837879196,105.81925362690973,1.3847175638743032,9,298,1.7101794673356854,0.1028983315389203,0.05727389042744122,0.1492845777605359,11,16.532640794560084,Rainy
27.109277811463453,77.36357231931896,7.686857060602719,1017.3569861364781,9.09739242162783,61.69680455941414,5.179882459680682,582.0519106446332,1.1527592958817479,1,237,1.6774010920526432,0.280927775726991,0.05576509664880568,0.10670657812764303,3,11.089804872038968,Cloudy
36.30035526910576,36.048721228045295,12.092077401347499,1014.3968637476902,7.4346352068696495,47.252823379235956,13.608456685997188,382.2604227748445,2.8595787381430964,1,206,1.7520489605441567,0.17630570286456063,0.0839713158865471,0.07605860557277469,4,12.355144688620191,Cloudy
30.073946965068284,61.39929692440068,16.69532695089171,997.9476536642882,47.7647187950274,18.94981011580652,15.474630002285101,660.4174831731498,9.169911240834118,8,128,0.39756321381150095,0.1302352877406268,0.058194758034292506,0.10018104016678267,3,25.861245260189747,Rainy
-5.996963986495523,85.72888296132871,15.914348276633506,1021.3320367680171,32.55905122598146,87.63799214556236,6.589747155334319,676.400260170874,2.4253430505107714,2,49,1.8199380625568289,0.26552529165155336,0.08301282435564401,0.1659260683754445,11,21.650012217618404,Rainy
11.431363658017275,54.934385217888476,16.71965301641809,1008.8781373654795,37.296175257312775,99.05340082350467,6.917402411394827,475.6179523704059,4.7232197703551595,2,105,1.3958726933854433,0.24853442194846234,0.07005141187250681,0.06267318935078206,8,15.71430834121802,Rainy
19.209227124259442,68.82171478935294,10.195100786780571,988.738003507001,14.037940351087814,60.257242206756644,16.21025622109878,197.14976496778638,2.7197841658588136,4,82,1.881490423678249,0.2654411938294613,0.0634676000392947,0.12427072134998572,7,10.497015995085166,Cloudy
35.623377880846924,40.12727059274942,15.303777272302796,1013.521215273179,48.371122250665266,38.008336857565105,5.225102735112772,494.92783756013887,1.9140177781974568,3,135,1.455959054727411,0.13984414881241675,0.01650431564436259,0.11738943641593318,1,14.153697019728567,Rainy
5.264093091118456,60.073600856787344,9.606689832049188,1024.007684680188,26.980813835707444,96.38352858768697,11.102196743886049,976.063953006755,8.59552630681235,7,205,0.5885742013714121,0.28019196174785643,0.09073246743143137,0.14910645475346043,9,8.396498998783304,Cold
43.09583573360166,87.83491028724615,18.417300997653,1014.7543465319583,13.477244021738894,92.44223963965618,5.882802626918069,285.07241387980173,4.998298907885765,0,251,0.9596937415454756,0.26621434705159536,0.045680595296863566,0.13937407884076275,10,10.328915116578345,Cloudy
23.184242020230222,71.41258588384486,5.802615434110514,997.4883003149894,17.594757976591595,63.60076217988285,15.88408571255323,417.40543633984043,4.368095069469247,4,186,0.590590781090266,0.2151838377323464,0.02833368134399125,0.134531398090265,4,13.979877503902774,Cloudy
28.276353840056707,36.223181671685666,19.710679730145866,1016.1301144828939,38.79302702623782,92.3037205307245,10.816055881868024,577.2493378636636,6.799599989789817,2,93,0.13926197845317523,0.23373656007642446,0.028723084100586806,0.09334186682073625,4,18.000212683801152,Rainy
24.053229993757817,62.923119622539815,18.445109009260165,1018.7954694537814,43.560209859166136,94.47783670438672,7.661695765609531,939.797471928398,7.032177944176361,5,100,1.2283528208432972,0.17739557332355588,0.04071807426031972,0.1423559404448855,6,29.74183233757701,Rainy
23.066110805901157,65.78494556392131,0.8446601200090753,999.9152522087663,8.051266879362974,11.322529739876364,18.21896319823376,477.8683308917304,5.538482200627447,0,130,0.6115122253428775,0.21232070996551364,0.06725666871553669,0.17323466260739326,9,15.255976333123957,Cloudy
26.780052682767014,80.01850576620852,11.424148477939283,1027.4221334544466,33.357749214968635,4.615020308820517,13.038793187231366,419.72655917812625,5.134215371778684,4,146,1.7992055699542622,0.23513587352858026,0.02282539620100718,0.12610800245046688,4,27.887007297455217,Rainy
23.64634434955334,83.02920980757845,3.6749194409482255,1019.6473398510557,17.918776198170843,30.950276683601473,19.137355292771815,550.0515047712879,5.871051613114792,9,158,0.7052563860611022,0.20017342014941583,0.011074326969975217,0.06273132755902959,6,18.132179700492042,Cloudy
7.255332240207981,39.76326191160303,18.731925656500344,1013.2072878353,14.98491442114107,97.93904517567952,9.309759917410545,560.318800161647,5.0789444601208285,8,194,1.000616993431224,0.16218657547369444,0.01058169754942722,0.05213615736561446,9,40.64166105239069,Sunny
18.200142282979225,62.908530356929276,15.031732383020538,1015.0758308032434,28.78847948727111,96.59536701169569,11.40694973186347,537.5896693133546,4.84497387053095,0,274,0.10212841513473936,0.10415492260648429,0.0950525448691941,0.05480745727808477,5,29.63877971670782,Sunny
13.708934117386296,45.23338242455772,6.83866215264109,1012.5858965955844,45.552022825660394,19.66323106551544,17.20824000487427,890.2766326843072,6.8091781193337395,10,279,1.118575274968652,0.12560233385842645,0.031843096704611606,0.16949539048816675,4,7.523226012725768,Rainy
27.823671032929425,49.070387836978114,4.185052489722358,1009.0982791584786,20.832612652931783,28.65345079022691,14.170228343513768,351.9584431601129,4.224662277781609,7,34,0.5198511202633135,0.20574905337909133,0.07275265267488903,0.18460902768278334,2,15.401473876820262,Cloudy
34.78246656764158,70.26773928746823,0.8421657897976664,1014.6616603936246,30.91682262302956,35.26697361136003,7.725380946191751,515.8032936631371,5.535559146611018,1,192,1.3282455756102303,0.18729710818381062,0.017266345893267667,0.1708653604628498,10,28.802020743859366,Rainy
32.454338237548995,83.79932933249458,13.678196454625631,1027.3034991398536,9.930740341297811,49.02223789925746,9.807020295738742,555.2716308977137,2.1609848808396372,2,45,1.4101816492505352,0.2578126169374376,0.06544855127411052,0.17589643372505653,3,17.121432434467177,Cloudy
27.38823878126255,83.40604844401759,17.425763734424976,1035.5181386292654,11.355301233622688,62.77449684028631,17.517536722052938,309.27903849381835,9.805524139910357,7,40,0.47875255635411795,0.11616670108946792,0.02901433968589344,0.03074138629414144,1,26.562684193108172,Sunny
24.258906457976867,57.50157222091895,14.186568077753563,1004.0686416470245,24.418614489963996,26.208400380708476,15.893435906749103,311.37099889764943,3.2808600885163264,5,151,1.4910676709834583,0.251087031955294,0.020179100895563865,0.11571698295273555,1,20.641271343302506,Cloudy
22.476261142331282,86.13283810953709,1.00106991813665,1021.9880833656647,29.022268387345697,43.90183678758957,10.185482191230172,367.76330704407854,3.88819975210479,1,197,1.4049340893855895,0.12329631792852291,0.0984413724903295,0.13714489504758404,4,13.010945199006201,Cloudy
35.91363436107779,46.57599036465958,4.729159090299017,991.9719444788954,30.436323907663315,75.64299470353252,5.5448791157706,924.9019970424988,8.358398272563068,1,157,0.7391832077584425,0.1934372696141599,0.08386489617969507,0.1732601616693948,3,13.75339433962495,Rainy
37.16476656783202,78.41148263738873,8.710527544694473,1006.8456500380215,40.707820185489965,65.46183254424429,8.563562679340123,621.4660334088499,2.819208893384935,2,75,1.6880280373639316,0.15016537002956393,0.03563990091391964,0.10707192207475176,11,10.060909469973264,Rainy
24.533545375182992,50.81311843579885,14.36295189918319,1010.504078363302,48.35935301537121,61.47052267316945,8.29641331994684,607.1277246864348,1.0572727342077366,6,138,1.7162339648133185,0.19792863015723716,0.06125896709632754,0.1571075628947574,9,11.186606949884064,Rainy
18.54560201251469,58.8380249407069,7.2120553950967725,1015.5239568202329,15.57842338899203,78.6783001260718,6.488057372277926,700.0784853648213,5.169781275386576,2,225,0.9654643473632916,0.23575826554231963,0.09714871945347807,0.1161758703026746,5,31.111678641366495,Sunny
3.925023087073235,32.8336478160495,5.745553980770075,1019.4532057490983,19.608955524953075,85.89911013660824,11.29786980403222,823.3272482800226,5.650680390365203,10,242,1.9321216038552418,0.14962325863910347,0.08503459971987516,0.03746265423059723,9,17.88906435116676,Cloudy
14.719597179622635,35.73006524048554,7.950500889429728,1022.0726702362668,49.40044691278219,91.71807839707638,12.885411418353257,499.11552314805556,1.1725319012429143,2,96,1.5804731080774637,0.13399253492908064,0.011373276244374408,0.1300343910296845,1,34.56245972794714,Rainy
17.95931570919542,43.83077537822623,13.082297332113678,1012.7940285085887,37.12252000719879,48.68962507560165,8.708613649559672,107.08203711251059,6.218299303935753,2,208,1.8978827605154933,0.15516721980192824,0.0943449486682146,0.02982693571776466,7,26.57907351826953,Rainy
15.902996807126335,66.27040311323037,8.619872533607726,997.9192676104349,47.768515976808565,52.97916380002765,19.915501202292774,775.1319499325333,1.4492294651101179,7,11,1.1049773970685548,0.1217770534945491,0.03201049219918708,0.16190350165633302,10,6.077768160643732,Rainy
38.90155139746225,55.05942305456303,18.630259432975066,1007.0914376906875,20.856366440951994,21.491345542768858,8.473554626466383,564.7033379165043,3.197268328289613,4,3,1.1551194992898683,0.23344368906738416,0.015931508429352398,0.11370107462282385,4,27.829685530464314,Sunny
18.258812502214198,87.69415643347669,19.18502206909928,1009.5334431224869,0.36641109668257843,26.728985532977823,18.408352098740313,395.88709154416114,9.176655429073174,3,252,0.913195898612257,0.2754783663439507,0.08169098599595204,0.16219774350289248,12,27.283989659660175,Sunny
24.058870876682455,45.38092593723447,7.74677108191651,1003.8766824028078,47.641978772904956,9.17725583299408,13.278670603898297,662.4609994182243,4.146696533379613,8,295,1.4926659014319104,0.2566207755383999,0.03637350523476529,0.03274017888353624,3,31.681047653295032,Rainy
28.21020369487779,65.21534435350844,13.106841355701428,1002.497625896908,10.454351028057967,36.61986976862356,17.57593820715462,405.04810593147084,9.68228229760419,8,288,0.37216906545410067,0.24604707442416357,0.08728395052551498,0.1599459204090958,2,16.714313806437183,Cloudy
1.8120547212386278,57.529217679590325,0.8833627456920934,1013.0634677054653,38.7106069207874,70.08979815454089,6.636678425654905,383.1699790377708,5.373968801081557,0,233,0.7349338508956965,0.20734060645079364,0.012165970062443628,0.180552327088833,9,29.396807318065836,Rainy
13.560129182427563,62.6644660018249,12.64075278680538,1017.3950546116542,34.43438367560926,9.614352019369788,7.783401239523411,597.3308468510259,2.158735091654666,10,203,1.0062327761331105,0.2885578212666212,0.030245289537262215,0.028557304534462175,4,35.470538692513415,Rainy
32.34292047764187,51.804418097404024,2.6491354364738906,1024.074737454306,22.271956397709484,3.7676737480024647,7.75881270181629,140.7032790904576,6.581495109068621,6,191,0.8278464364029527,0.11854659867770252,0.09510459085439578,0.07658053894974612,3,28.652303819538105,Sunny
8.583402369043121,86.84363644980454,12.323972699797173,1028.7248573490474,6.427099516819956,25.305274663540477,17.02315943274938,226.55493657281454,4.202011947830399,5,151,1.0908559004198848,0.29664895397038327,0.0664781072816888,0.19775979008029784,1,33.67978783169286,Sunny
34.25576838069371,78.22329116369343,8.336534678356005,1018.172244308389,15.195194686642417,56.76483045249145,19.284168822038794,554.8358552714803,4.99904661913069,1,172,1.1764820306958368,0.15135638057266515,0.05900623801878818,0.16531929994716502,5,14.182321489557381,Cloudy
7.869565082921824,68.36563264005628,7.2506721346174015,1006.1114030993024,12.303850057007837,32.27081467375476,11.296143780631368,688.9851690559229,7.335826987171451,1,93,1.2973128470861892,0.17016093347262654,0.08037484137071366,0.17440737317345334,7,37.67982124859108,Sunny
21.387387249906553,58.31900910957114,4.969139173574648,998.0366932459449,16.421875015243025,27.164694255686694,10.170983669331761,996.4479926988647,3.55596233284233,7,126,1.1427743968861486,0.29529166322411504,0.029934513160272055,0.17248969205854575,12,22.047545320537306,Cloudy
7.656863604339367,79.79441463076344,1.4201761831804904,1015.7822923458452,38.75717547434178,36.31168219693615,12.575458802857053,753.695071713161,5.6194547753063455,2,215,1.0338469076974854,0.13253138975731713,0.08921689520189643,0.09737606222580353,5,20.934656561691806,Rainy
16.287828595969827,42.62058425603216,1.4425161138991571,1013.750834570131,22.426416311191964,71.3896928838567,18.323984990879683,950.1107635007669,7.086086818650397,5,163,1.3102254217915337,0.1413029603864772,0.09401752520951764,0.10314400119491939,10,0.3130095598700322,Cold
11.488435270693664,60.677219037570396,1.4147011871891668,1015.343561911573,23.213681563970496,82.77186748435057,16.632043748165476,594.5057627787394,1.0623315575753165,9,99,1.2968942557745244,0.22898454284606526,0.05343000934877145,0.021219638236897487,1,34.590502520146956,Sunny
24.829286198060178,60.61303299823874,14.817906549245334,1021.407254962431,38.405185951579455,17.42665557715274,8.324001295574625,858.3381361587358,4.003811219586561,10,20,1.7614514512555155,0.1998395018289525,0.05870042044844222,0.1596286290754208,11,37.03139682722772,Rainy
31.80048314848261,52.09059485582358,14.652766117787017,1010.760357763839,35.7440713477862,42.00393211983181,13.683926711600252,108.71109830894589,8.869963974379127,1,164,1.9676138985707217,0.1214145153052292,0.011818937969325859,0.17273258701051963,12,46.913480723065256,Rainy
27.96950878068673,66.8804162538657,19.68506896206965,997.0310580275185,45.30188817927493,66.76948985749272,7.9057224920094376,417.69622855218245,3.996713409372424,1,205,0.6655728335117173,0.15738426563266442,0.0844550485696935,0.19902322433494649,6,19.062618327774334,Rainy
19.39335101245521,49.36031079165785,3.175579631113563,1027.805019469312,5.211897305683094,4.998820461984543,17.989304131449483,993.9358617363787,1.3961528794924938,7,94,0.28424078202555547,0.25827449119068935,0.013428231342693407,0.11702875876574403,7,34.839414014103355,Sunny
7.78162641099623,64.00700946571163,3.8729286967869503,1010.6881541414226,35.50979421591184,46.800003779523955,13.325335865149032,162.98296226729119,8.615872886191532,5,45,1.3933097443575146,0.29979495474521856,0.06966461994510084,0.1735678117094225,1,-2.2037536717289754,Rainy
22.27236782974137,87.23266252261483,16.096654808909435,1004.7324414120582,28.99493278590215,36.54020490064237,19.749227901195475,817.2834073460522,5.334714945486597,1,125,0.13557744543613415,0.25951445172566984,0.0333994486542133,0.0370070327512947,12,15.501196936597582,Cloudy
25.67676849340421,54.07094828910853,6.406607703360175,1024.3766588255683,9.445641895804174,66.20297194314306,10.994326206220501,162.05718181497593,6.545111365104014,9,236,0.6447144915913624,0.11513583661857903,0.06231440612718588,0.14613227989304312,5,2.741818132467529,Cold
17.567404050468014,54.11420735351359,13.411567126877195,1005.8157666230145,32.071188880110235,16.05012066969349,7.562306111212924,257.87612542803333,3.464377945359069,5,149,0.39457187134214944,0.24936742244578322,0.07464679092287335,0.06004305915767161,1,24.845459795009802,Rainy
40.373138088794875,31.415409131813053,13.308809772194998,1011.2417136020409,44.28605996498096,90.23035249546872,8.171972690859569,143.32691861699334,2.9076543249167552,6,137,1.2347811940260536,0.19759807964654869,0.06053113038499664,0.18410536306898562,11,20.39561672326505,Rainy
31.852476406861538,86.64201794388893,11.253506410318188,1003.0089792569842,29.122375681991315,6.330240879751958,14.06572806879306,476.2021283322389,7.361962483183612,10,7,0.8735888000282804,0.21039082290780248,0.05502881963435647,0.1369934242186744,12,9.821171310682042,Cold
22.253537987577083,87.84358357681293,12.218871556785249,1015.8662415678699,40.42016261584456,27.971910303594537,5.658517269813929,612.3786975280328,5.683316468221907,7,27,1.5014679200241308,0.26993984813110194,0.07110586892838645,0.02934543553151856,3,20.41830707061146,Rainy
-4.624612799100877,68.83471976929707,15.657986254317812,1010.1606673669037,28.200699958162996,71.39326788406773,14.622144518219145,640.86065093042,1.8122205636685882,0,13,0.4919249706430254,0.13576556030540765,0.03604197376211579,0.19594303520026218,4,24.87955393945657,Cloudy
4.798060125391492,64.70980251569158,0.43989411888021523,1022.6517477717595,1.0683424483618587,63.44607308558516,9.968748667695035,234.64614850541486,5.816906630975614,2,205,0.867594407684729,0.21952746807667184,0.08060125980362917,0.09900275440820218,1,23.79733394085855,Cloudy
23.321379762234027,42.83433975573385,13.931245032929578,1014.0808970435526,5.158544640653867,6.919338302307521,12.926607920994211,555.576773366281,7.955081469667614,6,17,1.840045455952107,0.1209753144217196,0.02165585629473096,0.09014479248555948,2,11.85034252405115,Cloudy
24.306660769972527,78.54874488533022,3.1517158755771146,1026.205321042112,7.272333533611891,27.821732948423538,11.88712607693462,616.09913186137,1.222568346530472,7,140,1.3515211008761643,0.1453941383408108,0.02991445540045686,0.15534775038619839,3,41.70046272065153,Sunny
22.409395632043765,75.76323141300284,14.23738960774713,991.5501072717954,40.70730701764295,9.445544556391328,7.646270094131257,598.0699398232894,5.0935246198753985,7,279,1.038355912062412,0.20353368958277956,0.0354892737589499,0.0961859344696923,10,18.356008749400587,Rainy
13.228399092754657,61.81905514071474,1.704393444061576,1002.9449114785178,3.8643120353259395,97.83656171777321,19.64812824507236,494.0490264368103,6.678948750768661,6,181,0.4483048778941673,0.12673734288497518,0.02644396657982675,0.1517430624895096,1,5.451313184577337,Cold
36.78961364432658,57.515343893296794,0.4842040006306658,997.4536963212109,28.053982361902424,85.40097601967763,10.967734943983452,348.0305034775223,8.63580477173948,5,279,1.0965674682303839,0.13462520167340236,0.09375005941343,0.10339316526838734,3,27.83468428722729,Sunny
25.595962065326788,74.27775822705668,19.177919988163733,1015.9621902437751,29.173699761841203,76.01765294798332,11.393908735887493,888.7252110259108,9.795986818400683,5,84,1.5584003725084634,0.17769984255387408,0.0131126957823858,0.12777682143190203,10,17.488186468144786,Cloudy
30.40020392450529,52.64559300380344,12.81420101709304,1011.4035604879131,11.330377835081396,89.31906543946538,7.295876844034458,862.3436120307897,8.291662877416721,6,156,1.8012766897849035,0.12377662126070783,0.020097007262957028,0.09508045259264702,11,18.768989555963948,Cloudy
4.991346903801821,81.75064969390047,6.25704101741047,1001.2630856218374,20.339001935672012,59.51973500689258,15.228856193218194,443.32782158999186,1.830875496976201,0,252,0.19243033573411905,0.11915306693035493,0.09849858340907269,0.17112043948490338,8,32.65531906655363,Sunny
14.71330851883349,41.35277827112033,18.224244775636794,1011.6789099491682,45.454109759118936,61.701883531906724,15.456471338010061,191.1937215238223,9.417734757773909,9,98,1.4729998155085895,0.18941470468551536,0.06440763549732631,0.17313091366369368,10,24.233937935754184,Rainy
13.697692522315563,34.1502205568896,15.555628585439905,1009.6840127395666,22.215392913408976,1.5548041562601145,17.50199150929658,473.03353383473,5.899351064654127,8,214,0.3503819857406568,0.1648939926282876,0.0793015123672345,0.058165943811719426,6,32.00813942985736,Sunny
22.110187518191204,31.65352443159818,2.427610167187255,1025.1783258230412,39.795084057623875,21.73979153272554,19.982360956100514,864.0218363134676,3.1447596442475176,1,49,0.33276409730773593,0.13900561011014384,0.03731943736723617,0.15926205161599766,1,29.17832526765938,Rainy
12.31617249041526,85.61525219928237,10.330634390841452,1019.0254175615779,21.153529612210438,7.926368321735766,14.506351910103264,473.5253662790054,5.286021694714795,4,278,1.2090884404198887,0.10857842457763536,0.06856738277017223,0.18009465909580685,4,24.016693299370736,Cloudy
11.464865971585594,87.54954851702306,18.130509522027726,1027.2316216459806,13.58764900814089,28.199193068663487,16.993774439344328,625.9452461074612,6.9449705495186835,6,40,0.5712737211311583,0.12977748898412683,0.06444139792634504,0.05695441560059816,6,22.317160804039716,Cloudy
12.986535718430716,65.59536302736822,13.386312756484628,1002.2910725800211,34.572664988085656,57.92083940437932,5.651071935567344,682.9927431173688,8.86965188531337,7,199,0.5463043370628075,0.10949986698991038,0.0392988821913106,0.05376382569474612,11,7.35976811589696,Rainy
2.985549270064599,64.5698017090234,14.87350450402009,1009.7548504396806,37.41342520226618,10.166290436770275,8.934547116443861,939.801397882442,1.6792482218993916,7,176,0.6313654534739372,0.2264529320210816,0.016225161319676842,0.020612253262471108,4,16.877589990933522,Rainy
16.485711147801354,37.782920274325924,18.017247121423626,1001.427405639543,16.144544882445928,9.173161298792198,15.031971478301537,638.1890198894135,2.0981550424573934,1,229,0.9435629136733267,0.23914473371598946,0.09450398260861272,0.061663340442745615,1,28.611439030357566,Sunny
15.435081208181238,39.70850775371744,9.758221889788341,1015.6958450696322,47.742355939310436,47.64524918781032,11.854436358768314,689.3667230318111,5.980684516972025,2,101,0.45883206397230847,0.29126592688145203,0.055789617537411205,0.08465968569289115,10,13.651925102708363,Rainy
21.754768153170055,36.27188678136985,13.129306216535184,1005.6814528716377,10.788075606321696,9.511462394240965,5.342703578691222,680.9753173668454,3.9566973409578488,1,9,1.5173842026493314,0.14110803751238243,0.09316765128501603,0.18368273033767338,12,19.62697737845447,Cloudy
20.924622479699348,53.9646883441399,18.60587359720742,1002.4992126537062,5.690800138658986,99.84631014820121,7.871941125316152,416.9761404074799,6.020353303822169,6,276,1.3934293409210008,0.27926234124685706,0.055403430480011666,0.02579758203993316,3,12.606770288015063,Cloudy
9.868777799328953,86.36762033228456,8.538854820705096,1020.7679357891395,1.6019074126039812,9.50777258273552,15.467312893712728,594.6518941872787,9.065526559978618,4,196,1.5375921546339415,0.10919510521044798,0.025261605210059976,0.02514322475189142,12,22.654121510764437,Cloudy
28.396032003220746,44.738540280304825,13.608888778014785,1006.0445495068174,33.32283620240212,27.36886490862851,9.289635177533649,838.8942698313111,3.722749319852772,8,5,1.6961901037476537,0.10630939552300026,0.05512074115946026,0.07510695595778608,2,10.606934113711368,Rainy
12.206706974241698,64.1743095383427,6.00944312134428,1018.4833902511515,11.974888414356938,86.42702308447599,5.469571646901022,992.3522203293586,8.252186111657558,0,250,0.5938287951816277,0.19587847245727302,0.07791481411292178,0.08587441708832941,3,7.725910288808429,Cold
